accommodation_id,review_text,review_score,hotel_review_count
-265622419,"Clean and modern in a character-filled older building.  Location is excellent for theatres and galleries and the centre of Melbourne. Room was small and a bit cramped, eg tiny table doubling as a desk.",8.0,34
-265622419,"Close to Theatre, Shopping Precinct  and train station. No face cloth ,tv interferance, breakfast has been tastier.",8.0,34
-265622419,Great breakfast and we booked a Yarra view and it was lovely. We also love this hotel for the location as everything is close by Nothing.,10.0,34
-265622419,Great location close to train station.  Excellent breakfast 👌 included in the price. Nothing,10.0,34
-265622419,"The staff were very friendly on reception and they helped me with a staff member waking up, due to my deafness. The breakfast was well above standard. The whole hotel was very clean and comfortable right throughout There was nothing to dislike",9.0,34
-265622419,"The location was great, very central, comfortable room and bed The stay was good, but when I realised I had left my new bright orange dress hanging in the wardrobe and rang to organise to have it sent to me, they said they would have to talk to housekeeping and get back to me, 4 day and 6 phone call later I was finally told they did not have it. So if you happen to leave something behind, don't expect to get it back",9.0,34
-265622419,"I liked everything.  The staff are so friendly and accommodating. The room was quiet. The need and pillows were so comfy.  The breakfast was excellent.  Really loved this stay.  Our regular Melbs CBD hotel never disappoints. Nothing,  the stay was faultless.",10.0,34
-265622419,"hotel in great location, it’s clean snd staff are very friendly I felt the DJ music in evenings didn’t suit the hotel  more softer background music would be more appropriate",9.0,34
1183860090,"Good, clean and convenient to airport   Staff were very good Restaurant Bar area were freezing the air conditioning was almost unbearable,  shame as we were happy to have a few drinks just  had a quick meal then went back to our room",9.0,34
1183860090,Handy to domestic terminal and train to the city.   Nice food in the cafe.  Super helpful staff The price of most of it - food expense.   The one night accommodation almost NZD300 for a basic room,10.0,34
1183860090,Short walk from the domestic terminal. Super clean and very comfortable beds. Nice shower. Friendly staff. Excellent buffet breakfast. Very convenient- will definitely stay again. nan,9.0,34
-265622419,"Excellent location, easy to walk everywhere I wanted to visit. Great breakfast buffet. Friendly, helpful staff. In this day and age, crappy free wifi and expensive paid wifi is really not acceptable. It was the only thing that prevented me giving an ""Excellent"" rating.",7.0,34
-265622419,"View was good, bath and shower and products were awesome. Food was delicious. Couldn't adjust heater in room.",7.0,34
1183860090,clean comfortable and convenient nothing,10.0,34
-265622419,The price for the location and value of the property was great! Very clean and modern! Also loved the style and the added details like the amenity kit and water ! Highly recommend this hotel! nan,10.0,34
-265622419,"Great value for money, exceptional location and great environment. Room service informed of having no menu items available due to being sold out; recommended menulog which was a viable solution.",7.0,34
1183860090,Location is great & easy to walk to & from the airport.  Fantastic food at the Cribb Island restaurant nan,10.0,34
1183860090,"It had 24h friendly receptionist and clean, great location. nan",8.0,34
-265622419,"Center location right next to Flinders Street station. Convenient for travelers. Morning shift staff are very friendly. Room is a bit small for family. Cot provided as required, but without pillow and blanket.",8.0,34
1183860090,Location perfect   Staff very efficient and helpful  Great views from large windows   Restaurant excellent for dinner and breakfast Nothing   All good for a short stopover,9.0,34
1183860090,I was comfortable nothing,9.0,34
-265622419,"Location, cleanliness and great layout All was great no complaints",9.0,34
1183860090,"able to walk to domestic terminal,  ease of access to long term parking for what you get was a bit pricey but obvious paying for the convenience of being close to domestic terminal, and transport options",7.0,34
-1799521898,Everything and everyone was excellent!!   Lord Henry and his staff were fabulous!  The location of the Dilly for the tub and main attractions is excellent!   5 Star Hotel. I Absolutely recommend the Dilly and I’m a bit of a hotel snob lol Not a deal breaker but could use new carpet in our room.  Hanging the TV would be nice too but not a game changer.   Lord Henry did mention a remodel is coming so the Dilly will be even more beautiful then ever!,10.0,33
-1799521898,"location, staff, pool, squash court , breakfast terrace, the smell😀 nan",10.0,33
-1799521898,Lovely family room 2 double beds. Perfect location for seeing show and shopping. Nothing,10.0,33
-1799521898,super location in central London. the hotel was very grand and with beautiful flowers our room was slightly on the dark side as it was to the rear of the property with small windows.,10.0,33
-1799521898,"Location, food, room size Price",10.0,33
-1799521898,"Wonderful breakfast and good waiters.  Size of the room is decent, also decent size of bathroom with bath.  Overall facilities are fine. Telephone in the room was not working - could not reach the reception, room service, etc.  Sound isolation in my room (622) was bad - could hear when in nearby rooms shower was taken, bath drained - pipes located in the wall directly behind the bed  When I ordered food delivery to the room, waited for 2 hours  This hotel does not qualify for 5 star level service overall, price to quality ratio is not reasonable.",6.0,33
-1799521898,"The location, the big rooms, the pool, the friendly staff. The breakfast room is very light and the buffet well furnished Not super clean, the pool area is a bit mouldy, I could hear the neighbours vomit and have sex through the walls",7.0,33
